epoch,acc,loss,val_acc,val_loss
0,0.987041666667,0.0394837774269,0.994916666667,0.0144580610152
0,0.987708333333,0.0371091832575,0.99625,0.0125850517668
0,0.988020833333,0.0376521351335,0.995083333333,0.0140079808179
